objectid,accident,agency,inv_date,complaint,injured,killed,min_inj,dis_inj,severity,county,city,troop,no_vehicle,motor_veh,left_scene,dist_feet,dist_mile,inter_loc,direction,on_street,at_street,light_cond,acc_type,on_off_rd,two_veh,day_week,dr_drink,dr_drug,ped_drink,ped_drug,speed,dr_under21,dr_under25,dr_over55,dr_over64,electrical,emer_veh,stop_sign,yield_sign,czone,hazmat,aggressive,cell_phone,texting,veh_defect,school_bus,truck,motorcycle,atv,pickup,cmv,gps_lat,gps_long,severity_fatal,acc_date,acc_time,narrative
1156714,3190015920,Missouri State Highway Patrol-Troop E,1560988800000,190348453,1,0,1,0,Personal Injury,SCOTT,NON-CITY OR UNINCORPORATED,E,1,1,0,325,0.06,B ,S ,MO 77,BRIDGE B0527,Daylight,Overturn,2,,Thu     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.13877,-89.67273,0,06/20/2019,09:10:00,CRASH OCCURRED AS VEHICLE ONE TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND OVERTURNED.
796935,3190016610,Missouri State Highway Patrol-Troop A,1560988800000,190348636,1,0,1,0,Personal Injury,CLAY,LIBERTY,A,2,2,0,21,0,A ,N,IS 35,ERM NORTH IS 35 MILE 182,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.26787,-94.44003,0,06/20/2019,10:30:00,"CRASH OCCURRED AS VEH1 ATTEMPTED TO MERGE ONTO I-35 FROM M-291.  VEH1 LOST CONTROL, STRIKING VEH2 IN THE DRIVER SIDE.  VEH1 RAN OFF THE LEFT SIDE OF THE ROADWAY, STRIKING THE CABLE BARRIER.  ASSISTED BY TPR. B.J. HAMERLE/1174/ AND TPR. C.M. MCDONALD/892/"
1136421,3190016011,Missouri State Highway Patrol-Troop E,1560988800000,190348651,2,0,2,0,Personal Injury,BUTLER,FISK,E,1,1,0,211,0.04,A ,W ,CST THIRD STREET,PVT PRIVATE ST,Daylight,Other Non Collision,1,,Thu     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.78178,-90.2061,0,06/20/2019,10:35:00,"CRASH OCCURRED AS VEHICLE ONE, WHILE IN MOTION, WAS STRUCK BY A FALLING TREE."
1170309,3190016060,Missouri State Highway Patrol-Troop F,1560988800000,190348753,1,0,1,0,Personal Injury,MORGAN,NON-CITY OR UNINCORPORATED,F,2,2,0,776,0.15,A ,N,MO 5,CRD ROCKAFELLER RD,Daylight,Motor Vehicle in Transport,1,61,Thu     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.48061,-92.80851,0,06/20/2019,11:20:00,VEHICLE 2 WAS STOPPED IN TRAFFIC.  DRIVER 1 WAS INATTENTIVE CAUSING VEHICLE 1 TO STRIKE VEHICLE 2 IN THE REAR.  ASSISTED BY TPR. A. R. ENDERLE (717)
1319792,3190015905,Missouri State Highway Patrol-Troop G,1560988800000,190348759,2,0,2,0,Personal Injury,REYNOLDS,NON-CITY OR UNINCORPORATED,G,2,2,0,155,0.03,B ,N,MO 21,MO 34,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.06002,-90.91135,0,06/20/2019,11:20:00,"OCCURRED AS VEHICLE ONE WAS TRAVELING SOUTHBOUND, TURNED ONTO THE SIDE OF THE ROADWAY, AND PERFORMED A U TURN IN FRONT OF VEHICLE NUMBER TWO."
1227082,3190016189,Missouri State Highway Patrol-Troop C,1560988800000,190348916,1,0,1,0,Personal Injury,ST. LOUIS,NON-CITY OR UNINCORPORATED,C,2,2,0,343,0.06,B ,W ,IS 270,ERM SOUTH IS 270 MILE 06,Daylight,Motor Vehicle in Transport,1,61,Thu     ,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.50681,-90.34838,0,06/20/2019,12:46:00,VEHICLE 2 WAS STOPPED SOUTHBOUND INTERSTATE 270 DUE TO TRAFFIC IN LANE 4.  THE FRONT OF VEHICLE 1 THEN STRUCK THE REAR OF VEHICLE 2.
1031709,3190016026,Missouri State Highway Patrol-Troop I,1560988800000,190349080,1,0,0,1,Personal Injury,PULASKI,NON-CITY OR UNINCORPORATED,I,1,1,0,216,0.04,A ,S ,MO 17,CRD BUFORD LN,Daylight,Fixed Object,2,,Thu     ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,37.86791,-92.24802,0,06/20/2019,14:01:00,"OCCURRED AS VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF ROADWAY, STRUCK A CULVERT, WENT AIRBORNE AND OVERTURNED."
1273552,3190017354,Missouri State Highway Patrol-Troop C,1560988800000,190349234,1,0,1,0,Personal Injury,ST. FRANCOIS,NON-CITY OR UNINCORPORATED,C,2,2,Y,3505,0.66,B ,W ,RT Y,CRD HILLSBORO RD,Daylight,Motor Vehicle in Transport,1,62,Thu     ,,,,,,,,,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37.99339,-90.45917,0,06/20/2019,15:10:00,VEHICLE #1 WAS TRAVELING WESTBOUND ON ROUTE Y.  VEHICLE 2 WAS TRAVELING EASTBOUND ON ROUTE Y.  THE MIRROR OF VEHICLE 2 STRUCK THE MIRROR OF VEHICLE 1.
1336568,3190016829,Missouri State Highway Patrol-Troop G,1560988800000,190349287,1,0,0,1,Personal Injury,DOUGLAS,NON-CITY OR UNINCORPORATED,G,1,1,0,15,0,B ,E ,RT N,CRD 315,Daylight,Fixed Object,2,,Thu     ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.83834,-92.58543,0,06/20/2019,15:30:00,OCCURRED AS VEHICLE #1 TRAVELED OFF OF THE LEFT SIDE OF ROAD IN A CURVE AND STRUCK A TREE.
897761,3190016307,Missouri State Highway Patrol-Troop D,1560988800000,190349319,2,0,1,1,Personal Injury,GREENE,NON-CITY OR UNINCORPORATED,D,2,2,0,5,0,A ,S ,MO 125,RT YY,Daylight,Motor Vehicle in Transport,1,60,Thu     ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.22178,-93.13599,0,06/20/2019,16:00:00,VEHICLE #1 TRAVELED INTO THE PATH OF VEHICLE #2.
1212762,3190016950,Missouri State Highway Patrol-Troop C,1560988800000,190349353,1,0,1,0,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,2,2,0,1599,0.3,A ,W ,MO 8,NOR 8,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,37.91453,-90.71521,0,06/20/2019,16:15:00,"THE DRIVER OF VEHICLE 1 FAILED TO STOP FOR VEHICLE 2, WHO WAS MAKING A LEFT TURN, AND STRUCK THE REAR OF VEHICLE 2.  THE COLLISION EJECTED DRIVER 1."
1120777,3190016271,Missouri State Highway Patrol-Troop E,1560988800000,190349393,4,0,4,0,Personal Injury,IRON,NON-CITY OR UNINCORPORATED,E,2,2,0,368,0.07,A ,E ,MO 72,BRIDGE J0352,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,37.5989,-90.55748,0,06/20/2019,16:25:00,CRASH OCCURRED AS VEHICLE ONE CROSSED THE HIGHWAY INTO THE PATH OF VEHICLE TWO
1324733,3190015880,Missouri State Highway Patrol-Troop G,1560988800000,190349396,1,0,1,0,Personal Injury,HOWELL,NON-CITY OR UNINCORPORATED,G,2,2,0,3168,0.6,A ,W ,MO 14,CRD 4870,Daylight,Motor Vehicle in Transport,2,64,Thu     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.79926,-91.96106,0,06/20/2019,16:30:00,OCCURRED AS VEHICLE #1 EXITED A PRIVATE DRIVE INTO THE PATH OF VEHICLE #2- ASSISTED BY CPL J D WHEELER (637)
1269738,3190016746,Missouri State Highway Patrol-Troop C,1560988800000,190349399,2,0,2,0,Personal Injury,JEFFERSON,NON-CITY OR UNINCORPORATED,C,2,2,0,0,0,AT,E ,MO 30,CRD NORTHWEST BLVD,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.5006,-90.46088,0,06/20/2019,16:31:00,"VEHICLE #1 WAS STOPPED IN TRAFFIC ON NORTHBOUND NORTHWEST BOULEVARD AT MISSOURI 30, IN LANE ONE, AND VEHICLE #2 WAS TRAVELING EASTBOUND ON MISSOURI 30, IN LANE ONE, WEST OF NORTHWEST BOULEVARD. DRIVER #2 FAILED TO STOP FOR A STEADY RED ELECTRIC TRAFFIC SIGNAL AND VEHICLE #2 STRUCK VEHICLE #1. ASSISTED BY TPR T J STRAATMAN (959)."
1130823,3190016600,Missouri State Highway Patrol-Troop E,1560988800000,190349596,2,0,2,0,Personal Injury,CAPE GIRARDEAU,NON-CITY OR UNINCORPORATED,E,2,2,0,285,0.05,A ,S ,MO 25,CRD 316,Daylight,Motor Vehicle in Transport,1,61,Thu     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.34117,-89.66231,0,06/20/2019,17:55:00,CRASH OCCURRED AS VEHICLE ONE RAN INTO THE BACK OF VEHICLE TWO.
813392,3190016245,Missouri State Highway Patrol-Troop A,1560988800000,190349706,1,0,1,0,Personal Injury,BATES,RICH HILL,A,2,2,0,114,0.02,A ,W ,RT A,CST 14TH ST,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.09714,-94.35188,0,06/20/2019,18:40:00,CRASH OCCURRED AS DVR1 ATTEMPTED TO TURN LEFT INTO THE PATH OF AND WAS STRUCK BY VEH2.  ASSISTED BY TPR D J JACKSON /456/
915571,3190017131,Missouri State Highway Patrol-Troop D,1560988800000,190349729,2,1,2,0,Fatal,JASPER,NON-CITY OR UNINCORPORATED,D,4,4,0,179,0.03,B ,W ,IS 44,ERM WEST IS 44 MILE 150,Daylight,Fixed Object,2,,Thu     ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,37.07937,-94.37434,1,06/20/2019,19:00:00,"FATALITY ACCIDENT - NEXT OF KIN NOTIFIED - THIS IS TROOP D'S 43RD FATALITY FOR 2019.  OCCURRED AS NBR 1 STRUCK THE MEDIAN CABLE, CAUGHT FIRE  AND CROSSED THE MEDIAN INTO EASTBOUND TRAFFIC.  NBR 1 STRUCK NBR 2'S TOWED UNIT, THE REAR AXLES OF TOWED UNIT OF NBR 2 STRUCK NBR 3.  NBR 1 STRUCK NBR 4.  IN ACCORDANCE WITH MISSOURI STATE LAW, DRIVERS 2, 3 AND 4 WERE TESTED FOR ALCOHOL.  DVR 1 WAS PRONOUNCED AT THE SCENE BY JASPER COUNTY CHIEF CORONER GEORGE WOODWARD AT 1909 HOURS.  MCIU CRASH TEAM MEMBERS M. K. EDEN #1326 AND TPR B. D. VAUGHT #1451 RESPONDED TO THE SCENE."
1170311,3190015842,Missouri State Highway Patrol-Troop F,1560988800000,190349940,1,0,1,0,Personal Injury,MORGAN,NON-CITY OR UNINCORPORATED,F,1,1,0,538,0.1,B ,S ,MO 135,CRD LITTLE PROCTOR RD,Dark-Unlighted,Animal,1,,Thu     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.26932,-92.90444,0,06/20/2019,21:30:00,VEHICLE 1 STRUCK A DEER.
1170310,3190016741,Missouri State Highway Patrol-Troop F,1561075200000,190350174,1,0,1,0,Personal Injury,MORGAN,NON-CITY OR UNINCORPORATED,F,2,2,0,2640,0.5,A ,N,RT AA,CRD JONES CREEK RD,Dark-Unlighted,Motor Vehicle in Transport,1,62,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38.4201,-92.67214,0,06/21/2019,01:40:00,OCCURRED AS VEHICLE 1 AND VEHICLE 2 WERE APPROACHING EACH OTHER AND STRUCK OUTSIDE MIRRORS. MIRROR OF VEHICLE 1 BECAME DETACHED AND STRUCK DRIVER 1.
1126307,3190015893,Missouri State Highway Patrol-Troop E,1561075200000,190350185,1,0,1,0,Personal Injury,PEMISCOT,NON-CITY OR UNINCORPORATED,E,1,1,0,54,0.01,B ,E ,US 412,CRD 283,Dark-Unlighted,Fixed Object,2,,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36.23382,-89.88882,0,06/21/2019,02:22:00,VEH1 RAN OFF THE ROADWAY AND STRUCK A HIGHWAY SIGN. STATE PROPERTY DAMAGE TO A  YIELD AND ONE WAY SIGN..
1185974,3190016549,Missouri State Highway Patrol-Troop B,1561075200000,190350207,3,0,3,0,Personal Injury,SULLIVAN,NON-CITY OR UNINCORPORATED,B,1,1,0,38,0.01,A ,E ,RT J,RT Y,Dark-Unlighted,Fixed Object,2,,Fri     ,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.23773,-93.0451,0,06/21/2019,03:53:00,"VEHICLE 1 ATTEMPTED TO MAKE A LEFT TURN, TRAVELED OFF THE NORTH SIDE OF THE ROADWAY AND STRUCK AN EMBANKMENT. VEHICLE 1 RETURNED AND CAME TO REST IN THE ROADWAY."
1269737,3190016076,Missouri State Highway Patrol-Troop C,1561075200000,190350242,1,0,1,0,Personal Injury,JEFFERSON,NON-CITY OR UNINCORPORATED,C,2,2,0,15,0,B ,W ,CRD FICKEN RD,MO 30,Daylight,Motor Vehicle in Transport,1,64,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.33362,-90.66767,0,06/21/2019,06:06:00,VEHICLE 1 WAS TRAVELING EASTBOUND MO-30 AND VEHICLE 2 WAS WESTBOUND ON FICKEN RD. VEHICLE 2 WAS STOPPED AT A STOP SIGN AND STARTED TRAVELING.  DRIVER 1 WAS UNABLE TO STOP AND VEHICLE 1 STRUCK THE FRONT OF VEHICLE 2.
1204589,3190016212,Missouri State Highway Patrol-Troop F,1561075200000,190350621,1,0,1,0,Personal Injury,COOPER,NON-CITY OR UNINCORPORATED,F,1,1,0,5280,1,B ,S ,MO 5,BRIDGE A2970,Daylight,Fixed Object,2,,Fri     ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.81899,-92.84696,0,06/21/2019,09:40:00,CRASH OCCURRED AS DRIVER 1 LOST CONTROL OF VEHICLE 1 ON A WET ROADWAY CAUSING VEHICLE 1 TO LEAVE THE LEFT SIDE OF THE ROADWAY AND STRIKE A FENCE.
799205,3190016538,Missouri State Highway Patrol-Troop A,1561075200000,190350779,1,0,1,0,Personal Injury,JACKSON,LEES SUMMIT,A,2,2,Y,411,0.08,A ,W ,IS 470,RP 1039743,Daylight,Motor Vehicle in Transport,1,63,Fri     ,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,38.95024,-94.36187,0,06/21/2019,11:00:00,"OCCURRED AS VEH2 CROSSED INTO VEH1'S LANE, STRIKING THE FRONT LEFT FENDER OF VEH1."
1217201,3190017185,Missouri State Highway Patrol-Troop C,1561075200000,190350921,1,0,1,0,Personal Injury,FRANKLIN,NON-CITY OR UNINCORPORATED,C,1,1,0,390,0.07,B ,W ,IS 44,ERM WEST IS 44 MILE 2484,Daylight,Fixed Object,2,,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.44788,-90.89661,0,06/21/2019,12:30:00,VEHICLE 1 ATTEMPTED TO AVOID AN UNKNOWN VEHICLE AND TRAVELED OFF THE ROADWAY CAUSING THE TOWED UNIT TO OVERTURN.  ASSISTED BY CPL C. M. BISHOP (202) AND TPR M. A. WHITE (1446)
1010637,3190016474,Missouri State Highway Patrol-Troop D,1561075200000,190350967,2,0,0,2,Personal Injury,WEBSTER,NON-CITY OR UNINCORPORATED,D,1,1,0,3168,0.6,B ,E ,RT V,CRD FLINT HOLLOW RD,Daylight,Fixed Object,2,,Fri     ,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.20205,-92.71294,0,06/21/2019,12:45:00,VEHICLE 1 TRAVELED OFF LEFT SIDE OF ROADWAY AND STRUCK  A TREE AFTER DRIVER LOST CONSCIOUSNESS DUE TO HUFFING CANNED AIR.
1011266,3190016368,Missouri State Highway Patrol-Troop D,1561075200000,190351101,1,0,1,0,Personal Injury,WEBSTER,NON-CITY OR UNINCORPORATED,D,2,2,0,496,0.09,A ,W ,RT U,CRD MOCKINGBIRD,Daylight,Motor Vehicle in Transport,1,60,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.12933,-92.97383,0,06/21/2019,13:50:00,OCCURRED AS #1 CROSSED THE CENTER LINE AND STRUCK #2 NEARLY HEAD ON. ASSISTED BY SGT. S.W. CROUCH #393
839636,3190015952,Missouri State Highway Patrol-Troop A,1561075200000,190351285,1,0,1,0,Personal Injury,LAFAYETTE,NON-CITY OR UNINCORPORATED,A,1,1,0,448,0.08,B ,E ,IS 70,ERM EAST IS 70 MILE 454,Daylight,Fixed Object,2,,Fri     ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.00249,-93.80799,0,06/21/2019,15:17:00,"OCCURRED AS VEH1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK THE GUARDRAIL, RETURNED TO THE ROADWAY, AND THEN TRAVELED OFF THE LEFT SIDE OF THE ROAD. ASSISTED BY MSGT. C. E. UTTERBACK /688/ AND. TPR. B. A. OWENS /1423/"
1324725,3190016355,Missouri State Highway Patrol-Troop G,1561075200000,190351420,1,0,1,0,Personal Injury,HOWELL,NON-CITY OR UNINCORPORATED,G,1,1,0,908,0.17,B ,E ,US 60,CRD 3150,Daylight,Fixed Object,2,,Fri     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,36.99269,-91.74891,0,06/21/2019,16:15:00,"VEHICLE 1 HYDROPLANED, TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK A TREE."
1336570,3190016990,Missouri State Highway Patrol-Troop G,1561075200000,190351487,3,0,3,0,Personal Injury,DOUGLAS,NON-CITY OR UNINCORPORATED,G,2,2,0,1219,0.23,A ,W ,MO 14,RT VV,Daylight,Motor Vehicle in Transport,1,64,Fri     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.91516,-92.59902,0,06/21/2019,16:40:00,VEHICLE 1 LOST CONTROL AND SLID ACROSS THE CENTER LINE INTO THE PATH OF ONCOMING VEHICLE 2 RESULTING IN A COLLISION.
894382,3190016495,Missouri State Highway Patrol-Troop D,1561075200000,190351586,1,0,1,0,Personal Injury,LAWRENCE,NON-CITY OR UNINCORPORATED,D,1,1,0,1367,0.26,B ,N,MO 97,CRD 2130,Daylight,Overturn,1,,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,37.08548,-93.94984,0,06/21/2019,17:15:00,DRIVER 1 LOST CONTROL OF VEHICLE AND OVERTURNED IN ROADWAY.
1120781,3190016372,Missouri State Highway Patrol-Troop E,1561075200000,190351656,1,0,1,0,Personal Injury,IRON,NON-CITY OR UNINCORPORATED,E,1,1,0,491,0.09,A ,S ,MO 21,BRIDGE A4379,Daylight,Fixed Object,2,,Fri     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.54287,-90.68325,0,06/21/2019,17:25:00,CRASH OCCURRED AS VEHICLE 1 RAN OFF THE LEFT SIDE OF ROADWAY AND STRUCK A TREE
993710,3190016111,Missouri State Highway Patrol-Troop D,1561075200000,190351658,4,0,3,1,Personal Injury,STONE,NON-CITY OR UNINCORPORATED,D,2,2,0,1715,0.32,A ,W ,US 160,MO 248,Daylight,Motor Vehicle in Transport,1,61,Fri     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,36.77179,-93.34836,0,06/21/2019,17:45:00,OCCURRED AS #2 SLOWED TO TURN AND WAS STRUCK IN THE REAR BY #1
1156681,3190016220,Missouri State Highway Patrol-Troop E,1561075200000,190351684,1,0,1,0,Personal Injury,SCOTT,NON-CITY OR UNINCORPORATED,E,3,3,0,30,0.01,B ,N,IS 55,ERM NORTH IS 55 MILE 812,Daylight,Motor Vehicle in Transport,1,61,Fri     ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.09206,-89.53606,0,06/21/2019,17:55:00,TRAFFIC CRASH OCCURRED AS VEHICLE 1 STRUCK THE REAR OF VEHICLE 2 CAUSING VEHICLE 2 TO STRIKE THE REAR OF VEHICLE 3.
1132571,3190016147,Missouri State Highway Patrol-Troop E,1561075200000,190351700,5,0,3,2,Personal Injury,RIPLEY,NON-CITY OR UNINCORPORATED,E,2,2,0,1182,0.22,B ,W ,US 160,CRD 160W-2,Daylight,Motor Vehicle in Transport,1,64,Fri     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.62611,-90.86136,0,06/21/2019,18:00:00,CRASH OCCURRED AS VEHICLE 1 CROSSED CENTER LINE OF ROADWAY AND STRUCK VEHICLE 2
897746,3190016226,Missouri State Highway Patrol-Troop D,1561075200000,190351809,1,0,1,0,Personal Injury,GREENE,NON-CITY OR UNINCORPORATED,D,1,1,0,4752,0.9,A ,E ,CRD 182,RT ZZ,Daylight,Fixed Object,2,,Fri     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.11831,-93.4053,0,06/21/2019,18:50:00,VEHICLE 1 RAN OFF THE ROADWAY AND STRUCK A TREE.
858581,3190015978,Missouri State Highway Patrol-Troop A,1561075200000,190351894,4,0,4,0,Personal Injury,JACKSON,BLUE SPRINGS,A,3,3,0,128,0.02,B ,W ,IS 70,ERM WEST IS 70 MILE 218,Daylight,Motor Vehicle in Transport,1,61,Fri     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,39.02724,-94.24598,0,06/21/2019,19:30:00,"CRASH OCCURRED AS ALL THREE VEHICLES WERE WESTBOUND ON I 70.  VEH 2 AND 3 WERE SLOWING DUE TO TRAFFIC CONGESTION.  VEH 1 OVERTOOK AND STRUCK THE REAR OF VEH 2 CAUSING VEH 2 TO STRIKE VEH 3.  VEH 2 THEN RAN OFF THE LEFT SIDE OF THE ROADWAY AND STRUCK THE CABLE BARRIER.  VEH 1 CAME TO REST OFF THE RIGHT SIDE OF THE ROADWAY.  VEH CAME TO A CONTROLLED REST ON THE RIGHT SHOULDER.  ASSISTED BY TPR E N WILSON /1417/, LT S A COATS /89/, CPL D W CAMPBELL /1241/ AND THE BLUE SPRINGS POLICE DEPARTMENT."
1500206,3190015997,Missouri State Highway Patrol-Troop H,1561161600000,190352390,1,0,1,0,Personal Injury,CLINTON,NON-CITY OR UNINCORPORATED,H,1,1,0,41,0.01,B ,N,IS 35,ERM NORTH IS 35 MILE 382,Dark-Unlighted,Fixed Object,2,,Fri     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,39.52657,-94.27978,0,06/21/2019,23:45:00,ACCIDENT OCCURRED AS NR1 WAS NORTHBOUND ON I-35.  NR1'S DRIVERS SIDE FRONT TIRE WENT FLAT.  NR1 LOST CONTROL OF THE VEHICLE AND TRAVELED OFF THE EAST SIDE OF THE ROADWAY.  NR1 CAME TO REST ON ITS WHEELS FACING NORTH OFF THE EAST SIDE OF I-35.  ASSISTED BY TPR. T.N. GARTON (408) AND CLINTON COUNTY SHERIFF'S DEPARTMENT.
793140,3190016654,Missouri State Highway Patrol-Troop A,1561161600000,190352564,2,0,2,0,Personal Injury,CASS,NON-CITY OR UNINCORPORATED,A,1,1,0,791,0.15,A ,S ,RT C,CRD 267TH ST,Dark-Unlighted,Fixed Object,2,,Sat     ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.63232,-94.46814,0,06/22/2019,02:15:00,CRASH OCCURRED AS VEHICLE 1 WAS TRAVELING SOUTHBOUND ON ROUTE C. VEHICLE 1 TRAVELED OFF THE LEFT SIDE OF THE ROADWAY. DRIVER 1 OVERCORRECTED AND TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY. VEHICLE 1 OVERTURNED AND STRUCK A TREE. ASSISTED BY CPL D. A. JONES /854/
1500207,3190016424,Missouri State Highway Patrol-Troop H,1561161600000,190352782,1,0,0,1,Personal Injury,CLINTON,NON-CITY OR UNINCORPORATED,H,1,1,0,26,0,B ,S ,IS 35,ERM SOUTH IS 35 MILE 492,Daylight,Fixed Object,2,,Sat     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.68194,-94.23233,0,06/22/2019,08:08:00,"CRASH OCCURRED AS VEH 1 WAS SOUTHBOUND ON I-35. VEH TRAVELED OFF THE WEST SIDE OF THE ROAD AND OVERTURNED. VEH CAME TO REST ON ITS SIDE IN THE GRASS. ASSISTED BY TPR. B.R. MUCK (1419), CLINTON COUNTY, AND CAMERON FIRE."
912728,3190016322,Missouri State Highway Patrol-Troop D,1561161600000,190352819,3,0,2,1,Personal Injury,POLK,NON-CITY OR UNINCORPORATED,D,1,1,0,1784,0.34,A ,N,MO 215,CRD 222ND RD,Daylight,Overturn,1,,Sat     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.45479,-93.23306,0,06/22/2019,08:30:00,"VEHICLE #1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND DRIVER OVER CORRECTED.  VEHICLE #1 RETURNED TO THE ROADWAY, OVERTURNED AND TRAVELED OFF THE LEFT SIDE OF THE ROADWAY.  ASSISTED BY TPR A.W. POULSON #589"
1217150,3190016568,Missouri State Highway Patrol-Troop C,1561161600000,190352994,1,0,1,0,Personal Injury,FRANKLIN,NON-CITY OR UNINCORPORATED,C,3,3,0,174,0.03,A ,E ,IS 44,RT O,Daylight,Fixed Object,2,,Sat     ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.44253,-90.9044,0,06/22/2019,10:15:00,DRIVER 1 WAS TRAVELING TO FAST FOR CONDITIONS CAUSING VEHICLE 1 TO LOSE CONTROL AND TRAVEL OFF THE LEFT SIDE OF THE ROADWAY.  STRIKING THE CABLE BARRIER.  DEBRIS FROM VEHICLE 1 WAS SET IN MOTION STRIKING VEHICLE 2 AND VEHICLE 3.
